Sno,Customer_ID,Weeks,Contract_Renewal,Data_Plan,Data_Usage,Calls_To_Customer_Care,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Customer_Attrition,Inserted_Date
327,2798105,117,1,0,0,2,181.5,95,49,10.26,14.7,No,05/01/2012
328,6572169,64,0,0,0.18,2,236.2,77,60.8,10.93,13.2,Yes,05/01/2012
329,4610448,31,1,0,0.28,1,166.1,105,37.8,3.97,12.7,No,05/01/2012
330,3606951,124,0,0,0,1,244.6,89,58,9.44,11.3,No,05/01/2012
331,7073772,122,1,1,2.3,2,134.2,85,66,11.37,8.5,No,05/01/2012
332,4572127,37,0,1,2.48,1,149.7,122,68.8,10.56,9.2,No,05/01/2012
333,5159571,90,1,1,1.57,1,150.1,109,64.7,13.24,5.8,No,05/01/2012
334,3601352,159,0,0,0.44,1,257.1,53,75.4,15.61,8.8,Yes,05/01/2012
335,2170455,148,1,0,0,0,124.4,83,37,8.99,11.3,No,05/01/2012
336,3002371,39,1,1,3.24,1,141.7,121,76.4,11.62,12,No,05/01/2012
337,3369311,77,1,0,0.14,2,230,87,49.4,5.16,11.3,No,05/01/2012
338,5034681,194,1,0,0,0,162.3,88,46,10.69,10.9,No,05/01/2012
339,8314726,154,1,0,0,1,350.8,75,79,10.83,10.1,Yes,05/01/2012
340,6169567,112,1,0,0,4,193.3,96,56,13.21,9.1,No,05/01/2012
341,5943441,45,1,0,0,1,78.2,127,35,12.67,18,No,05/01/2012
342,4149671,132,1,0,0.22,1,83.4,110,36.2,11.61,7.6,No,05/01/2012
343,6470998,128,1,0,0.28,0,195.6,99,59.8,13.39,16,No,05/01/2012
344,6345417,135,1,0,0.42,1,201.8,81,58.2,11.25,10.3,No,05/01/2012
345,3537520,56,1,0,0,2,197,110,53,11.14,10.6,No,05/01/2012
346,7993909,151,0,0,0.29,0,218,57,49.9,5.72,12.4,Yes,05/01/2012
347,1054772,32,1,0,0,2,164.8,98,48,11.5,14.8,No,05/01/2012
348,7309451,90,1,0,0,2,179.2,77,49,10.54,9.2,No,05/01/2012
349,8156448,87,1,1,2.86,0,214,113,80.6,9,10.6,No,05/01/2012
350,2202914,138,1,0,0.43,2,170.5,87,44.3,5.91,11.2,No,05/01/2012
351,4206039,79,1,0,0,1,205.7,123,54,10.73,6.7,No,05/01/2012
352,4341615,95,0,0,0,1,165.5,84,53,14.31,11.5,Yes,05/01/2012
353,4183748,127,1,0,0.33,2,221,100,55.3,8.04,6.8,No,05/01/2012
354,902304,137,1,0,0,3,242.1,118,58,9.55,14.7,No,05/01/2012
355,2224955,97,1,0,0,1,151.6,107,39,7.77,14.7,No,05/01/2012
356,469660,149,0,0,0.18,0,176.2,87,44.8,7.25,5.7,No,05/01/2012
357,1657654,117,0,1,1,1,196,82,71,16.14,3.7,No,05/01/2012
358,4023082,84,1,0,0,2,159.5,125,49,12.36,7.2,No,05/01/2012
359,1234998,137,1,0,0.45,4,230.2,113,62.5,11.02,10.7,No,05/01/2012
360,4166371,99,1,0,0,3,146.7,64,49,13.7,8.9,No,05/01/2012
361,4411658,54,1,0,0,1,210.5,102,54,10.23,8.5,No,05/01/2012
362,5383919,85,1,0,0,1,102,95,41,13.51,10.7,No,05/01/2012
363,7560210,150,1,0,0.36,3,126,99,45.6,11.93,10.2,No,05/01/2012
364,1814700,43,1,0,0,1,168.4,125,50,12.19,11.1,No,05/01/2012
365,2469443,35,1,0,0,0,105.6,129,40,12.91,8.7,No,05/01/2012
366,6735808,98,1,0,0,5,206.5,92,51,8.81,12.4,No,05/01/2012
367,792426,112,1,0,0.27,2,217.1,76,57.7,10.26,9.4,No,05/01/2012
368,6561597,16,1,0,0,0,229.6,78,57,10.29,10.8,Yes,05/01/2012
369,3557331,98,1,1,2.62,0,278.3,89,82.2,4.67,9.7,No,05/01/2012
370,2905782,84,1,0,0,0,138.6,102,41,9.95,7.8,No,05/01/2012
371,2393419,94,1,0,0.18,1,234.4,103,65.8,13.97,2,Yes,05/01/2012
372,2238711,84,1,0,0,1,181.5,129,42,6.54,8.5,No,05/01/2012
373,7410365,66,1,0,0,1,167.3,91,48,11.5,10.6,Yes,05/01/2012
374,5794475,98,1,1,3.24,1,121,105,72.4,10.95,12,No,05/01/2012
375,7397194,74,1,0,0,0,221.1,124,48,5.54,10.6,No,05/01/2012
376,1105668,96,1,1,2.67,1,145.8,108,68.7,9.61,9.9,No,05/01/2012
377,7084440,119,1,0,0.34,1,222.8,122,55.4,8.16,11.2,No,05/01/2012
378,1385783,73,1,0,0,4,183.4,80,52,12.1,7.5,No,05/01/2012
379,3672843,92,0,0,0,0,264.3,91,59,8.05,9.3,No,05/01/2012
380,6520644,21,1,0,0,0,146,78,35,5.49,6.8,No,05/01/2012
381,2429785,122,1,0,0.29,4,157.1,134,45.9,9.25,8.5,Yes,05/01/2012
382,2784326,133,0,0,0,1,127.3,108,43,12.57,10.3,No,05/01/2012
383,4349728,145,1,0,0,2,187.9,110,49,9.85,4.8,No,05/01/2012
384,5624118,25,1,0,0.26,2,178.8,90,45.6,7.06,8.4,No,05/01/2012
385,5619563,64,1,0,0.28,2,97.2,80,35.8,9.31,10.4,No,05/01/2012
386,1799871,85,1,0,0.2,0,259.8,85,67,12.12,5.4,No,05/01/2012
387,477790,126,1,0,0,3,256.5,112,61,9.98,7,No,05/01/2012
388,1511921,76,1,0,0,0,169.5,77,40,6.2,10,No,05/01/2012
389,4014785,113,1,0,0,2,239.7,47,65,14.15,8.7,Yes,05/01/2012
390,8467463,224,0,0,0.26,1,171.5,99,45.6,8,5,Yes,05/01/2012
391,6215548,117,1,0,0,0,239.9,84,56,8.74,9.8,No,05/01/2012
392,1417966,128,1,1,4.32,1,142.3,73,84.2,9.74,16,No,05/01/2012
393,1991606,115,1,0,0,2,184.1,98,60,16.35,7.5,No,05/01/2012
394,7078702,141,1,1,2.51,2,206.9,126,83.1,13.22,9.3,No,05/01/2012
395,8210164,51,1,0,0,1,259.9,114,60,8.81,15.3,No,05/01/2012
396,6668708,100,1,0,0,0,203.8,122,59,14.16,12.5,No,05/01/2012
397,2348849,96,1,1,2.78,3,248.8,124,82.8,7.02,10.3,No,05/01/2012
398,1637373,112,1,1,3.05,1,221.6,110,79.5,6.51,11.3,No,05/01/2012
399,976713,129,0,0,0.39,1,192.9,131,52.9,9.28,10.9,No,05/01/2012
400,7306504,163,1,0,0,1,122.4,129,31,5.67,12.5,No,05/01/2012
401,5005667,67,1,1,2.59,1,104.9,65,62.9,10.82,9.6,No,05/01/2012
402,5626722,140,1,0,0,3,173.2,91,47,9.84,11.2,No,05/01/2012
403,5112951,49,1,0,0,2,119.4,69,44,13.67,12.4,No,05/01/2012
404,7242315,46,1,0,0,2,250.3,100,65,13.03,13.3,Yes,05/01/2012
405,8472524,148,1,0,0.39,1,178.3,98,58.9,14.13,11.4,No,05/01/2012
406,664534,112,1,0,0,1,243.4,77,57,9.11,12.8,No,05/01/2012
407,6981380,78,1,0,0,2,155,106,42,8.77,11.8,No,05/01/2012
408,757813,61,1,1,2.32,0,288.7,101,90.2,10.19,8.6,No,05/01/2012
409,4863102,58,1,1,3.02,1,240.4,80,81.2,5.95,11.2,No,05/01/2012
410,160588,155,1,0,0,1,190.3,123,58,15.07,8,No,05/01/2012
411,,100,1,,0.32,0,278,76,66.2,8.84,8.3,Yes,05/01/2012
412,2612674,113,1,0,0,1,155,93,55,16.53,13.5,No,05/01/2012
413,1682712,81,1,0,0,2,153.5,99,43,9.88,6.3,No,05/01/2012
414,8919571,135,1,1,3.32,1,273.4,141,93.2,7.7,12.3,No,05/01/2012
415,8163443,99,1,0,0,0,155.3,93,49,13.29,12.4,No,05/01/2012
416,4557826,59,1,1,1.84,1,133.1,114,60.4,11.06,6.8,No,05/01/2012
417,4619525,135,1,0,0,1,246.8,129,58,9.39,12.6,No,05/01/2012
418,4862400,85,0,0,0,2,165.4,107,45,9.8,9.6,No,05/01/2012
419,6391179,70,1,0,0.31,0,59.5,103,35.1,12.86,11.1,No,05/01/2012
420,3530917,88,1,0,0,3,138.3,116,44,11.8,9.6,No,05/01/2012
421,2998851,55,1,0,0,2,286.7,100,61,6.72,6.9,No,05/01/2012
422,217040,75,1,0,0.34,1,117.3,114,41.4,10.06,12.2,No,05/01/2012
423,4938588,79,1,1,1.7,4,264.3,79,80,10.14,6.3,No,05/01/2012
424,1006780,85,1,0,0.25,0,127.9,107,47.5,13.56,12.5,No,05/01/2012
425,5506904,86,1,1,2.65,0,225.5,107,86.5,12.32,9.8,No,05/01/2012
426,3471053,91,1,0,0,0,149,115,47,12.27,8.3,No,05/01/2012
427,5092686,149,1,1,3.86,1,198.9,77,96.6,13.7,14.3,No,05/01/2012
428,7586490,97,1,0,0,1,256.4,125,67,13.7,11.1,Yes,05/01/2012
429,619439,88,1,0,0,1,264.8,124,66,12.27,14.8,Yes,05/01/2012
430,6304291,60,1,0,0,2,98.2,88,33,9.03,9.3,No,05/01/2012
431,5130935,54,1,0,0.16,2,159.8,99,51.6,13.2,9.7,No,05/01/2012
432,8977634,11,1,1,1.62,3,190.6,86,68.2,11.01,6,No,05/01/2012
433,2210807,109,1,0,0,0,184,120,42,6.02,11,No,05/01/2012
434,8257799,90,1,0,0,1,261.8,128,64,11.03,9.6,No,05/01/2012
435,5484070,115,1,0,0,3,147.9,109,45,11.42,9.6,No,05/01/2012
436,474469,144,1,1,2.73,1,106.4,109,55.3,5.41,10.1,No,05/01/2012
437,5048040,91,1,0,0,0,133.7,75,40,9.77,5.9,No,05/01/2012
438,6377061,105,1,1,2.3,0,193.5,85,75,11.01,8.5,No,05/01/2012
439,2254065,71,0,0,0,3,178.2,113,45,8.39,13.6,Yes,05/01/2012
440,4011942,132,1,1,2.84,3,226.2,103,82.4,9.08,10.5,Yes,05/01/2012
441,8050911,112,1,0,0.38,1,170.4,103,49.8,10.01,11.6,No,05/01/2012
442,3001550,86,1,1,3,3,70.9,163,57,8.34,11.1,No,05/01/2012
443,8645590,41,1,1,4.64,2,194.4,63,101.4,12.75,17.2,No,05/01/2012
444,1608816,44,1,0,0,1,240.3,146,55,8.23,10.6,No,05/01/2012
445,8381407,78,1,0,0,3,75,116,34,12.44,9.5,No,05/01/2012
446,8861445,149,1,0,0,1,69.1,117,24,6.82,6.3,No,05/01/2012
447,2040520,72,1,1,1.67,4,96.6,59,60.7,15.77,6.2,Yes,05/01/2012
448,1934923,139,1,1,4,0,214.6,101,97,11.76,14.8,No,05/01/2012
449,7358950,74,1,0,0,3,148.5,111,38,7.33,9.9,No,05/01/2012
450,4367698,50,1,0,0.29,1,258.1,106,60.9,8.07,11.7,No,05/01/2012
451,3698697,141,1,1,2.05,3,149.7,112,60.5,8.13,7.6,No,05/01/2012
452,937175,140,1,0,0,1,149.8,134,40,8.22,8.1,No,05/01/2012
453,4389498,99,1,0,0,2,190.4,102,46,7.91,11.2,No,05/01/2012
454,8376588,166,1,0,0.21,1,181.4,108,55.1,12.69,11.6,No,05/01/2012
455,7303143,124,1,0,0,1,151.1,123,42,9.37,5.3,No,05/01/2012
456,6034187,74,1,0,0,0,155.7,116,42,8.69,8.1,No,05/01/2012
457,6583582,117,1,0,0,2,149.9,95,48,12.81,13.3,No,05/01/2012
458,4112642,85,1,0,0,3,222.3,132,58,11.58,11,No,05/01/2012
459,8384363,36,1,1,1.81,0,149.4,111,55.1,6.59,6.7,No,05/01/2012
460,6351546,102,0,0,0,0,233.8,103,59,11.08,12.8,No,05/01/2012
461,5366890,76,1,0,0,0,204.2,100,60,14.63,10.5,No,05/01/2012
462,2007213,165,1,0,0,1,242.9,126,60,10.49,0,No,05/01/2012
463,4113091,130,1,0,0,1,150.4,119,46,11.53,12.3,No,05/01/2012
464,3051298,78,1,0,0,0,208.9,119,57,12.62,12.8,No,05/01/2012
465,5463289,55,0,0,0.32,1,191.9,91,58.2,12.81,14.3,Yes,05/01/2012
466,928551,92,0,0,0.21,2,130.7,113,47.1,13.03,9.4,Yes,05/01/2012
467,4318188,129,1,1,1.59,2,119.6,104,60.9,13.94,5.9,No,05/01/2012
468,7222823,18,1,0,0,1,273.6,93,57,5.73,8.2,No,05/01/2012
469,565733,161,0,0,0,2,156.1,114,42,9.02,11.1,No,05/01/2012
470,402280,93,1,1,2.16,2,178.7,134,67.6,8.93,8,No,05/01/2012
471,4454659,144,1,0,0,2,177.5,93,55,14.37,11.9,No,05/01/2012
472,2673819,75,0,0,0,4,211.3,61,45,5.28,9.7,Yes,05/01/2012
473,2721113,95,1,0,0,1,175.2,91,51,12.22,7.5,No,05/01/2012
474,1760456,126,1,1,3.4,3,114.3,102,70,9.52,12.6,No,05/01/2012
475,6938868,124,1,1,2.03,1,251.4,104,82.3,11.26,7.5,No,05/01/2012
476,288419,93,0,0,0,1,216.9,61,55,10.37,17.5,Yes,05/01/2012
477,2391034,109,0,1,2.51,0,217.2,138,75.1,7.28,9.3,No,05/01/2012
478,7894382,80,1,0,0,0,206.3,97,49,7.75,12.4,No,05/01/2012
479,8588833,41,1,0,0.19,1,159.3,66,39.9,6.3,11.1,No,05/01/2012
480,4289305,136,1,1,3.08,2,143.1,88,75.8,11.83,11.4,No,05/01/2012
481,4555992,92,1,0,0,3,154,122,55,16.49,5.6,Yes,05/01/2012
482,6580283,143,1,1,3.13,1,186.6,69,82.3,11.1,11.6,No,05/01/2012
483,1209821,118,1,1,2.59,5,170.8,114,71.9,9.98,9.6,Yes,05/01/2012
484,3700513,193,1,1,3.32,1,124,102,72.2,10.15,12.3,No,05/01/2012
485,8196819,73,1,0,0,3,198.3,94,58,13.97,14.8,No,05/01/2012
486,3058399,62,1,0,0,2,172.8,101,47,10.24,9.1,No,05/01/2012
487,2407576,30,1,1,1.78,0,217.4,74,73.8,10.69,6.6,No,05/01/2012
488,8568746,60,0,1,3.78,0,265.9,113,101.8,10.79,14,Yes,05/01/2012
489,1155325,148,1,1,4.73,1,93.6,137,80.3,9.69,17.5,No,05/01/2012
490,7353591,96,1,0,0,2,98.2,100,43,15.36,7.6,No,05/01/2012
491,3942532,52,1,0,0.35,2,214.7,68,53.5,7.93,9.4,No,05/01/2012
492,8144540,87,1,0,0,1,168.2,92,48,11.24,12.9,No,05/01/2012
493,258851,41,1,0,0.21,3,202.9,97,50.1,7.69,9,No,05/01/2012
494,5421510,112,1,0,0,1,261.4,108,58,7.73,11.6,No,05/01/2012
495,3463334,88,1,0,0,4,73.3,86,27,8.07,8.2,Yes,05/01/2012
496,8216343,122,1,1,2.48,7,253.7,84,87.8,11.46,9.2,No,05/01/2012
497,6358238,61,1,0,0,2,45,108,21,7.57,9.8,No,05/01/2012
498,8919530,87,1,0,0.38,1,231.3,105,57.8,8.59,13,No,05/01/2012
499,5581112,176,1,0,0.25,2,47.4,125,25.5,8.39,10.5,No,05/01/2012
500,5676662,30,1,0,0,0,227.4,88,55,9.13,12.5,No,05/01/2012
501,7813339,95,1,1,3.21,0,40.9,126,51.1,6.67,11.9,No,05/01/2012
502,8016636,46,1,0,0,2,124.8,133,35,7.87,8.6,No,05/01/2012
503,6525814,,0,0,0.19,0,68.5,110,42.9,16.86,12.1,No,05/01/2012
504,5734855,47,1,1,2.11,2,163.5,77,67.1,10.16,7.8,No,05/01/2012
505,8456317,77,1,0,0,2,163,112,47,10.96,6.7,No,05/01/2012
506,7872548,98,1,1,2.89,2,213.7,61,86.9,12.65,10.7,No,05/01/2012
507,1868579,125,1,1,1.46,1,201.3,117,52.6,2.11,5.4,No,05/01/2012
508,4146846,67,1,0,0.22,4,310.4,97,,3.33,9.2,No,05/01/2012
509,4450856,194,1,0,0,1,48.4,101,33,14.06,18.2,No,05/01/2012
510,1297240,128,1,1,3.78,1,171.2,88,79.8,7.29,14,No,05/01/2012
511,3000405,190,1,1,2.3,0,166.5,93,67,9.15,8.5,No,05/01/2012
512,4532892,165,1,0,0,0,216.6,126,54,9.54,12.4,No,05/01/2012
513,1400267,59,1,0,0,2,107.8,113,37,10.83,9.9,No,05/01/2012
514,8456635,47,1,1,2.11,1,141.3,94,60.1,8.4,7.8,No,05/01/2012
515,2710220,150,1,1,1.78,0,209.9,77,67.8,7.9,6.6,No,05/01/2012
516,8740393,152,0,1,3.83,9,237.5,120,100.3,12.67,14.2,Yes,05/01/2012
517,1500147,26,1,0,0,3,234.5,109,59,10.83,3.5,No,05/01/2012
518,6422334,79,1,1,3.29,3,103.1,90,71.9,12.15,12.2,No,05/01/2012
519,4918658,95,1,1,3.21,1,129.5,106,76.1,12.45,11.9,No,05/01/2012
520,3421852,69,0,0,0,2,279.8,90,69,12.44,8.4,Yes,05/01/2012
521,6693236,95,0,1,2.78,5,136.8,91,68.8,10.04,10.3,Yes,05/01/2012
522,6779897,31,1,1,1.59,0,100.1,54,53.9,12.32,5.9,No,05/01/2012
523,4747011,121,1,1,2.73,4,237.1,63,85.3,10.28,10.1,No,05/01/2012
524,6277899,111,1,0,0,4,172.8,58,45,9.16,7.9,Yes,05/01/2012
525,1270701,157,1,0,0,2,224.5,111,56,10.04,11.5,No,05/01/2012
526,5367005,44,1,0,0.21,3,288.1,112,73.1,12.9,10.2,Yes,05/01/2012
527,77676,61,0,0,0,2,78.2,103,30,9.8,10.1,No,05/01/2012
528,1287024,65,1,0,0,2,148.7,80,48,12.95,12.7,No,05/01/2012
529,2283633,74,1,1,3.54,2,194.6,84,79.4,6,13.1,No,05/01/2012
530,1692477,123,1,0,0,0,159.5,77,53,15.19,12,No,05/01/2012
531,5475284,58,1,1,2.57,1,194.5,110,77.7,10.69,9.5,No,05/01/2012
532,4739219,74,1,0,0,2,174.1,96,51,12.56,8.3,Yes,05/01/2012
533,2415653,125,1,0,0.39,2,131.8,97,38.9,6.84,7.7,No,05/01/2012
534,7561947,80,1,0,0,1,160.6,103,48,11.85,10.7,No,05/01/2012
535,4194910,53,1,1,1.94,0,146.8,107,71.4,15.5,7.2,No,05/01/2012
536,6877670,99,1,1,2.46,1,200.7,88,81.6,13.21,9.1,No,05/01/2012
537,5814539,99,1,0,0.33,1,145.6,106,37.3,4.92,10.9,No,05/01/2012
538,6961267,66,1,1,2.16,2,229.4,104,82.6,12.87,8,No,05/01/2012
539,5537138,97,1,0,0,3,211,76,52,9.45,4.7,No,05/01/2012
540,4066579,75,1,1,3.05,2,121.5,97,74.5,13.57,11.3,No,05/01/2012
541,8036938,85,0,0,0,2,216,73,53,9.41,3.6,No,05/01/2012
542,7795867,108,1,0,0,2,293,88,64,8.03,10,No,05/01/2012
543,5187284,133,0,1,4.16,2,221.1,137,102.6,13.25,15.4,Yes,05/01/2012
544,7071915,51,1,0,0,1,181.5,108,48,9.85,10.3,No,05/01/2012
545,7768422,186,1,1,3.92,2,74.3,107,67.2,8.87,14.5,No,05/01/2012
546,1339269,44,0,0,0,1,62.3,92,34,13.75,10.8,No,05/01/2012
547,4548615,64,1,1,2.43,3,228.6,88,84.3,12.43,9,No,05/01/2012
548,7349317,44,1,0,0.33,2,228.1,121,66.3,13.83,9.9,Yes,05/01/2012
549,8420746,114,1,1,3.83,1,309.9,90,108.3,10.02,14.2,No,05/01/2012
550,,92,1,0,0.16,3,201.9,74,55.6,11.34,13.7,No,05/01/2012
551,5940460,110,1,0,0.29,2,149.8,112,43.9,9,11.7,No,05/01/2012
552,790308,90,1,1,2.08,1,183.8,76,71.8,11.49,7.7,No,05/01/2012
553,8908893,72,1,1,4.46,1,186.7,108,105.6,16.75,16.5,No,05/01/2012
554,4735731,113,1,0,0,1,209.4,151,66,17.37,7.4,Yes,05/01/2012
555,5327208,171,1,1,2.75,3,223.2,77,81.5,9.16,10.2,No,05/01/2012
556,6102212,104,1,0,0,1,164.2,109,42,7.77,10.7,No,05/01/2012
557,1537571,165,1,0,0.13,1,150.5,75,43.3,9.66,10.3,No,05/01/2012
558,8793859,104,1,0,0,0,234.2,128,65,14.66,9.8,Yes,05/01/2012
559,5511981,110,1,0,0,1,55.3,102,24,8.24,10.2,No,05/01/2012
560,2617635,90,0,0,0,1,221.8,97,56,10.19,8.4,No,05/01/2012
561,994368,114,,0,0.4,1,169.6,85,38,2.95,7.4,No,05/01/2012
562,3333605,101,1,0,0,5,89.7,118,38,13.01,13.5,Yes,05/01/2012
563,8776014,117,1,1,2.32,1,80.2,81,56.2,10.95,8.6,No,05/01/2012
564,7216437,109,1,0,0.42,2,218.9,105,67.2,15,11.3,No,05/01/2012
565,7145119,82,1,0,0,1,125.7,96,40,10.38,12.9,No,05/01/2012
566,4967879,92,1,0,0.31,2,176.3,85,41.1,4.67,9.6,No,05/01/2012
567,5051406,82,1,1,2.57,2,207.2,111,82.7,12.71,9.5,No,05/01/2012
568,1028915,90,1,0,0,2,205.7,138,49,8.1,12.5,No,05/01/2012
569,2855392,87,1,1,0,1,151.4,95,39,7.62,0,No,05/01/2012
570,1180734,124,1,0,0,3,157.5,70,38,6.54,9.6,No,05/01/2012
571,3683804,39,1,0,0,2,160.4,68,36,5.13,9.1,No,05/01/2012
572,802673,84,1,0,0,1,159,80,42,8.4,12.3,No,05/01/2012
573,6203414,75,1,1,2.48,0,214.1,62,78.8,10.05,9.2,No,05/01/2012
574,1219996,102,1,0,0,2,102.6,89,39,12.3,9.1,No,05/01/2012
575,488153,62,0,0,0,0,159.7,86,44,9.88,13.9,Yes,05/01/2012
576,8817194,143,1,0,0.27,1,202.8,109,51.7,8.29,4.6,No,05/01/2012
577,5684009,53,1,0,0,3,57.5,95,33,13.28,11.6,No,05/01/2012
578,2424427,30,1,0,0,1,169.9,144,49,11.26,11.4,No,05/01/2012
579,5700416,112,1,0,0,2,335.5,77,76,10.63,12.7,Yes,05/01/2012
580,5441335,129,1,0,0,0,139.5,119,49,14.47,13.1,No,05/01/2012
581,6669625,63,1,1,1.78,1,142.3,107,52.8,5.94,6.6,No,05/01/2012
582,8289552,28,1,0,0,0,187.8,94,54,12.43,10.6,No,05/01/2012
583,3462123,111,1,0,0,3,146.2,55,48,13.08,8.7,No,05/01/2012
584,277218,91,1,0,0,3,231.8,120,53,7.53,11.6,No,05/01/2012
585,7633382,90,1,0,0,1,193.7,83,47,7.71,12.7,No,05/01/2012
586,2063258,151,1,,0.24,4,156.4,108,49.4,11.67,7.7,No,05/01/2012
587,1186051,105,0,1,3.56,1,220.7,82,92.6,10.89,13.2,Yes,05/01/2012
588,5473801,41,1,1,1.97,2,239.8,110,79.7,11.1,7.3,No,05/01/2012
589,6143051,48,1,1,2.16,1,172,111,68.6,10.01,8,No,05/01/2012
590,1365126,166,0,1,2.38,2,128.2,138,69.8,13.73,8.8,No,05/01/2012
591,4983491,79,1,0,0,3,130.2,119,47,14.55,14,No,05/01/2012
592,7511045,153,1,0,0,1,195.4,107,47,7.73,11.6,No,05/01/2012
593,194379,110,0,0,0,0,293.3,79,66,9.43,14.5,Yes,05/01/2012
594,4149609,163,1,0,0,1,191.3,89,49,9.7,12.8,No,05/01/2012
595,4505862,126,1,0,0,1,122.4,88,34,7.19,11.5,No,05/01/2012
596,8871767,105,1,1,2.86,2,209.6,68,77.6,7.35,10.6,No,05/01/2012
597,2176216,172,1,0,0,3,215.7,140,50,7.32,7.1,No,05/01/2012
598,790481,126,1,0,0,0,161.4,110,47,11.03,5.1,No,05/01/2012
599,114059,97,1,0,0.27,3,144.2,91,46.7,11.34,13.8,No,05/01/2012
600,6647285,95,0,1,1.11,0,220.2,109,65.1,9.27,4.1,Yes,05/01/2012
601,3000406,87,1,0,0,4,256.2,105,58,8.04,7.4,No,05/01/2012
602,1446002,97,1,0,0,1,112.7,119,38,10.89,6.5,No,05/01/2012
603,991522,76,1,0,0,0,299.5,125,71,11.34,13.7,Yes,05/01/2012
604,6791320,140,1,0,0,0,194.8,107,48,8.55,13.9,No,05/01/2012
605,8982888,169,1,0,0,0,100.8,112,37,11.5,9.5,No,05/01/2012
606,263091,68,1,1,1.3,3,82.5,97,52,14.5,4.8,No,05/01/2012
607,7461232,122,1,1,4.21,2,146.4,104,75.1,4.49,15.6,No,05/01/2012
608,6943816,36,1,0,0,2,177.9,129,50,11.23,10.8,No,05/01/2012
609,1253686,120,1,1,2.75,5,153.5,84,70.5,9.7,10.2,No,05/01/2012
610,7942290,121,1,0,0,1,150.7,105,43,9.87,9.2,No,05/01/2012
611,110217,64,1,1,2.03,0,180.1,106,62.3,6.38,7.5,No,05/01/2012
612,7542728,13,1,1,3.48,1,265.3,94,92.8,7.38,12.9,No,05/01/2012
613,2346132,106,1,0,0,0,128.6,83,34,6.7,11.4,No,05/01/2012
614,3854521,88,1,0,0,2,161.5,92,43,8.68,7.9,No,05/01/2012
615,8778070,74,1,0,0,1,165.3,120,45,9.93,9.8,No,05/01/2012
616,6210735,83,1,0,0,0,195,92,52,10.53,11,No,05/01/2012
617,3928461,49,1,0,0,0,213.8,79,59,13.26,15.6,No,05/01/2012
618,5192645,111,1,1,3.78,1,205.5,114,91.8,10.97,14,No,05/01/2012
619,909248,50,1,1,2.3,3,252.9,112,82,8.9,8.5,No,05/01/2012
620,5459976,153,1,1,4.16,0,235.6,74,101.6,11.4,15.4,No,05/01/2012
621,8480511,88,1,0,0,1,192,91,44,6.38,7.5,No,05/01/2012
622,4772118,131,1,1,2.46,0,69.1,122,45.6,5.07,9.1,No,05/01/2012
623,6849514,79,1,0,0,3,261.7,97,63,10.53,6,Yes,05/01/2012
624,7884249,140,1,0,0,2,235.5,81,62,12.86,11.5,No,05/01/2012
625,7363266,105,1,0,0.38,1,213.4,100,57.8,10.25,9.5,No,05/01/2012
626,7065662,54,1,1,2.48,3,206.9,143,71.8,6.39,9.2,No,05/01/2012
627,8425251,87,1,1,2.3,3,263.8,65,77,5.17,8.5,No,05/01/2012
628,2232455,96,1,1,2.84,1,183.4,126,76.4,9.78,10.5,No,05/01/2012
629,1661139,79,1,0,0,5,157.6,85,44,9.71,9.4,Yes,05/01/2012
630,5914767,55,1,0,0,0,175.6,147,44,8.09,9.3,No,05/01/2012
631,5284255,130,1,0,0,2,242.5,101,50,5.14,9.3,No,05/01/2012
632,114382,34,1,0,0,0,151,102,37,6.57,9.9,No,05/01/2012
633,6099108,139,1,0,0.29,1,138.1,103,40.9,8.23,8.3,No,05/01/2012
634,891997,109,1,0,0,1,264.7,69,71,15.25,9.5,Yes,05/01/2012
635,6347130,65,1,1,3.24,1,282.3,70,93.4,7.6,12,No,05/01/2012
636,1559675,63,1,0,0.37,0,211.2,80,60.7,11.89,12.3,No,05/01/2012
637,7379492,152,1,0,0,3,197.1,126,45,6.51,7.4,No,05/01/2012
638,3100256,147,1,0,0,1,205.3,95,50,8.34,7.8,No,05/01/2012
639,7263143,112,1,1,2.48,2,181.8,110,75.8,11.41,9.2,No,05/01/2012
640,1895653,120,1,0,0,2,252,120,56,7.51,9.6,No,05/01/2012
641,8244899,27,1,0,0,0,193.8,102,44,5.95,9.2,No,05/01/2012
642,2016832,171,1,0,0,1,231.2,135,56,9.44,12.3,No,05/01/2012
643,732052,101,1,1,4.19,0,200.1,108,92.9,9.45,15.5,No,05/01/2012
644,3336293,32,1,1,4.4,1,266.7,109,110,11.62,16.3,No,05/01/2012
645,6221423,3,1,1,3.21,2,118.1,117,71.1,11.08,11.9,No,05/01/2012
646,3660530,151,1,0,0.43,0,175.3,106,47.3,7.22,11.8,No,05/01/2012
647,1635520,60,1,0,0.35,3,125.1,99,46.5,12.44,11.2,No,05/01/2012
648,4814204,119,1,0,0.39,1,176.8,90,53.9,11.24,7.5,No,05/01/2012
649,143692,43,1,0,0,1,241.9,101,53,6.47,5.9,No,05/01/2012
650,2954092,42,1,0,0,0,241.2,134,51,5.83,10.6,No,05/01/2012
651,5946824,84,1,0,0,1,217.1,99,57,11.8,9.4,No,05/01/2012
652,207601,65,1,0,0.33,0,195.4,110,52.3,9.06,8.9,No,05/01/2012
